"1733762087137","642","0","0","0"
"1733762087287","643","0","0","0"
"1733762087438","644","0","0","0"
"1733762087585","645","0","0","0"
"1733762087740","646","0","0","0"
"1733762087893","647","0","0","0"
"1733762088041","648","0","0","0"
"1733762088192","649","0","0","0"
"1733762088343","650","0","0","0"
"1733762088645","651","0","0","0"
"1733762088798","652","0","0","0"
"1733762088960","653","0","0","0"
"1733762089101","654","0","0","0"
"1733762089252","655","0","0","0"
"1733762089409","656","0","0","0"
"1733762089561","657","0","0","0"
"1733762089709","658","0","0","0"
"1733762089865","659","0","0","0"
"1733762090015","660","0","0","0"
"1733762090173","661","0","0","0"
"1733762090372","662","0","0","0"
"1733762090518","663","0","0","0"
"1733762090681","664","0","0","0"
"1733762090828","665","0","0","0"
"1733762090980","666","0","0","0"
"1733762091131","667","0","0","0"
"1733762091280","668","0","0","0"
"1733762091431","669","0","0","0"
"1733762091581","670","0","0","0"
"1733762091728","671","0","0","0"
"1733762091880","672","0","0","0"
"1733762092029","673","0","0","0"
"1733762092183","674","0","0","0"
"1733762092338","675","0","0","0"
"1733762092485","676","0","0","0"
"1733762092654","677","0","0","0"
"1733762092795","678","0","0","0"
"1733762092944","679","0","0","0"
"1733762093099","680","0","0","0"
"1733762093258","681","0","0","0"
"1733762093403","682","0","0","0"
"1733762093554","683","0","0","0"
"1733762093701","684","0","0","0"
"1733762093856","685","0","0","0"
"1733762094003","686","0","0","0"
"1733762094159","687","0","0","0"
"1733762094314","688","0","0","0"
"1733762094362","689","0","0","0"
"1733762094511","690","0","0","0"
"1733762094662","691","0","0","0"
"1733762094817","692","0","0","0"
"1733762094967","693","0","0","0"
"1733762095144","694","0","0","0"
"1733762095270","695","0","0","0"
"1733762095416","696","0","0","0"
"1733762095583","697","0","0","0"
"1733762095743","698","0","0","0"
"1733762095880","699","0","0","0"
"1733762096034","700","0","0","0"
"1733762096183","701","0","0","0"
"1733762096340","702","0","0","0"
"1733762096495","703","0","0","0"
"1733762096630","704","0","0","0"
"1733762096788","705","0","0","0"
"1733762096938","706","0","0","0"
"1733762097095","707","0","0","0"
"1733762097243","708","0","0","0"
"1733762097406","709","0","0","0"
"1733762097557","710","0","0","0"
"1733762097700","711","0","0","0"
"1733762097852","712","0","0","0"
"1733762098008","713","0","0","0"
"1733762098162","714","0","0","0"
"1733762098307","715","0","0","0"
"1733762098514","716","0","0","0"
"1733762098666","717","0","0","0"
"1733762098821","718","0","0","0"
"1733762098975","719","0","0","0"
"1733762099130","720","0","0","0"
"1733762099280","721","0","0","0"
"1733762099431","722","0","0","0"
"1733762099577","723","0","0","0"
"1733762099731","724","0","0","0"
"1733762099884","725","0","0","0"
"1733762100032","726","0","0","0"
"1733762100186","727","0","0","0"
"1733762100346","728","0","0","0"
"1733762100495","729","0","0","0"
"1733762100646","730","0","0","0"
"1733762100791","731","0","0","0"
"1733762100937","732","0","0","0"
"1733762101090","733","0","0","0"
"1733762101236","734","0","0","0"
"1733762101390","735","0","0","0"
"1733762101540","736","0","0","0"
"1733762101691","737","0","0","0"
"1733762101846","738","0","0","0"
"1733762101996","739","0","0","0"
"1733762102146","740","0","0","0"
"1733762102456","741","0","0","0"
"1733762102652","742","0","0","0"
"1733762102811","743","0","0","0"
"1733762102960","744","0","0","0"
"1733762103111","745","0","0","0"
"1733762103259","746","0","0","0"
"1733762103566","747","0","0.3","0.3"
"1733762103726","748","0","0.35","0.35"
"1733762103875","749","0","0.35","0.35"
"1733762104027","750","0","0.35","0.35"
"1733762104178","751","0","0.35","0.35"
"1733762104332","752","0","0.55","0.55"
"1733762104483","753","0","0.55","0.55"
"1733762104632","754","0","0.8","0.8"
"1733762104786","755","0","1.1","1.1"
"1733762104935","756","0","1.4","1.4"
"1733762105087","757","0","1.7","1.7"
"1733762105238","758","0","1.7","1.7"
"1733762105405","759","0","1.95","1.95"
"1733762105551","760","0","2.2","2.2"
"1733762105697","761","0","2.5","2.5"
"1733762105850","762","0","3.15","3.15"
"1733762106002","763","0","5","5"
"1733762106154","764","0","15.55","15.55"
"1733762106306","765","0","39.8","39.8"
"1733762106457","766","0","52.45","52.45"
"1733762106665","767","0","57.35","57.35"
"1733762106821","768","0","57.45","57.45"
"1733762106968","769","0","58.65","58.65"
"1733762107122","770","0","59.7","59.7"
"1733762107272","771","0","59.7","59.7"
"1733762107424","772","0","59.7","59.7"
"1733762107578","773","0","60.15","60.15"
"1733762107728","774","0","59.7","59.7"
"1733762107882","775","0","59.5","59.5"
"1733762108188","776","0","50.25","50.25"
"1733762108345","777","0","43.3","43.3"
"1733762108494","778","0","32.25","32.25"
"1733762108652","779","0","9.25","9.25"
"1733762108802","780","0","0.45","0.45"
"1733762108958","781","0","0","0"
"1733762109108","782","0","0","0"
"1733762109247","783","0","0","0"
"1733762109396","784","0","0","0"
"1733762109546","785","0","0","0"
"1733762109695","786","0","0","0"
"1733762109844","787","0","0","0"
"1733762109990","788","0","0","0"
"1733762110146","789","0","0","0"
"1733762110295","790","0","0","0"
"1733762110451","791","0","0","0"
"1733762110740","792","0","0","0"
"1733762110890","793","0","0","0"
"1733762111234","794","0","0","0"
"1733762111395","795","0","0","0"
"1733762111570","796","0","0","0"
"1733762111699","797","0","0","0"
"1733762111851","798","0","0","0"
"1733762111998","799","0","0","0"
"1733762112151","800","0","0","0"
"1733762112306","801","0","0","0"
"1733762112456","802","0","0","0"
"1733762112602","803","0","0","0"
"1733762112756","804","0","0","0"
"1733762112915","805","0","0","0"
"1733762113060","806","0","0","0"
"1733762113234","807","0","0","0"
"1733762113365","808","0","0","0"
"1733762113521","809","0","0","0"
"1733762113678","810","0","0","0"
"1733762113825","811","0","0","0"
"1733762113977","812","0","0","0"
"1733762114131","813","0","0","0"
"1733762114277","814","0","0","0"
"1733762114583","815","0","0","0"
"1733762114741","816","0","0","0"
"1733762114884","817","0","0","0"
"1733762115033","818","0","0","0"
"1733762115184","819","0","0","0"
"1733762115339","820","0","0","0"
"1733762115538","821","0","0","0"
"1733762115686","822","0","0","0"
"1733762115835","823","0","0","0"
"1733762115993","824","0","0","0"
"1733762116142","825","0","0","0"
"1733762116310","826","0","0","0"
"1733762116440","827","0","0","0"
